"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Mark Species Name","Mark Rear Type Name","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3DD.0078D46E19","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:43:44 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E1A","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:38:53 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E1B","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:38:15 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E1C","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:40:44 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E1D","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:43:56 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E1E","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:31:15 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E1E","Observation","GRS - Lower Granite Dam Spillway","5/15/2024","","","GRS","5/15/2024 4:48:15 PM","07","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E1E","Observation","GRS - Lower Granite Dam Spillway","5/15/2024","","","GRS","5/15/2024 4:48:15 PM","0A","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E1F","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:42:58 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E20","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:31:33 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E20","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 12:27:09 AM","01","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E20","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 12:27:11 AM","02","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E20","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 12:27:13 AM","03","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E20","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 2:14:45 AM","A1","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E20","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 2:14:45 AM","A2","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E20","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 2:35:44 AM","C1","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E20","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 2:35:44 AM","C2","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E20","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 2:35:47 AM","91","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E20","Observation","GRJ - Lower Granite Dam Juvenile","4/16/2024","","","GRJ","4/16/2024 2:35:47 AM","92","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E21","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:43:18 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E22","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:38:27 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E22","Observation","GRS - Lower Granite Dam Spillway","4/16/2024","","","GRS","4/16/2024 9:42:18 PM","04","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E22","Observation","GRS - Lower Granite Dam Spillway","4/16/2024","","","GRS","4/16/2024 9:42:18 PM","07","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E22","Observation","GRS - Lower Granite Dam Spillway","4/16/2024","","","GRS","4/16/2024 9:42:18 PM","0B","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E23","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:41:23 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E23","Observation","GRS - Lower Granite Dam Spillway","4/15/2024","","","GRS","4/15/2024 11:44:00 PM","06","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E23","Observation","ICH - Ice Harbor Dam (Combined)","4/21/2024","","","ICH","4/21/2024 1:32:44 AM","A1","110","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E23","Observation","ICH - Ice Harbor Dam (Combined)","4/21/2024","","","ICH","4/21/2024 1:32:47 AM","A2","110","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E23","Observation","ICH - Ice Harbor Dam (Combined)","4/21/2024","","","ICH","4/21/2024 1:32:49 AM","A3","110","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E23","Observation","ICH - Ice Harbor Dam (Combined)","4/21/2024","","","ICH","4/21/2024 1:32:50 AM","A3","110","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E23","Observation","ICH - Ice Harbor Dam (Combined)","4/21/2024","","","ICH","4/21/2024 1:32:52 AM","A4","110","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:31:38 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 6:17:05 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 6:17:06 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 6:17:07 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 6:17:09 AM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 6:17:10 AM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 6:17:11 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 6:17:12 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 8:24:40 PM","A1","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 8:24:40 PM","A2","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 8:24:40 PM","A3","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 8:24:40 PM","A4","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 8:24:44 PM","11","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 8:24:44 PM","12","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E24","Observation","GOJ - Little Goose Dam Juvenile","4/18/2024","","","GOJ","4/18/2024 8:24:45 PM","13","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E25","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:31:36 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E26","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:38:57 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E27","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:43:37 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E27","Observation","BCC - BON PH2 Corner Collector","5/1/2024","","","BCC","5/1/2024 11:27:36 PM","01","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 10:59:32 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 10:59:33 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 10:59:34 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 10:59:38 AM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 10:59:41 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:07 PM","B1","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:07 PM","B2","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:07 PM","B3","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:08 PM","B4","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:19 PM","C1","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:19 PM","C2","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:20 PM","C3","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:20 PM","C4","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:23 PM","91","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:23 PM","92","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GOJ - Little Goose Dam Juvenile","4/20/2024","","","GOJ","4/20/2024 3:47:23 PM","93","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GRJ - Lower Granite Dam Juvenile","4/17/2024","","","GRJ","4/17/2024 6:30:37 AM","01","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GRJ - Lower Granite Dam Juvenile","4/17/2024","","","GRJ","4/17/2024 6:30:40 AM","02","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GRJ - Lower Granite Dam Juvenile","4/17/2024","","","GRJ","4/17/2024 6:30:42 AM","03","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GRJ - Lower Granite Dam Juvenile","4/17/2024","","","GRJ","4/17/2024 2:13:55 PM","B1","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GRJ - Lower Granite Dam Juvenile","4/17/2024","","","GRJ","4/17/2024 2:13:55 PM","B2","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GRJ - Lower Granite Dam Juvenile","4/17/2024","","","GRJ","4/17/2024 2:14:07 PM","C1","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GRJ - Lower Granite Dam Juvenile","4/17/2024","","","GRJ","4/17/2024 2:14:07 PM","C2","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GRJ - Lower Granite Dam Juvenile","4/17/2024","","","GRJ","4/17/2024 2:14:09 PM","91","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Observation","GRJ - Lower Granite Dam Juvenile","4/17/2024","","","GRJ","4/17/2024 2:14:09 PM","92","170","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E27","Recovery","ASMEBR - Astoria-Megler Bridge ","9/19/2024","","","ASMEBR","9/19/2024 11:00:00 AM","NA","0","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E28","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:42:24 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E29","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:43:52 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E29","Observation","TWX - Estuary Towed Array (Exp.)","5/2/2024","","","TWX","5/2/2024 8:55:38 AM","C5","220","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E29","Observation","TWX - Estuary Towed Array (Exp.)","5/2/2024","","","TWX","5/2/2024 8:56:11 AM","C6","220","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E29","Observation","TWX - Estuary Towed Array (Exp.)","5/2/2024","","","TWX","5/2/2024 8:57:17 AM","C1","220","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E29","Observation","TWX - Estuary Towed Array (Exp.)","5/2/2024","","","TWX","5/2/2024 8:57:19 AM","C2","220","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E2A","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:44:01 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E2B","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:43:54 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E2C","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:44:29 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E2D","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:44:58 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E2E","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:39:52 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E2F","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:50:04 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E30","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:45:01 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E31","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:46:05 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E31","Observation","SC1 - Lower SF Clearwater R at rkm 1","4/12/2024","","","SC1","4/12/2024 9:48:02 PM","B3","110","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E32","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:48:39 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E33","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:47:07 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E33","Observation","GRS - Lower Granite Dam Spillway","4/17/2024","","","GRS","4/17/2024 10:23:33 PM","03","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E33","Observation","GRS - Lower Granite Dam Spillway","4/17/2024","","","GRS","4/17/2024 10:23:34 PM","0A","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E34","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:51:34 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E35","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:45:59 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E35","Observation","GOJ - Little Goose Dam Juvenile","4/21/2024","","","GOJ","4/21/2024 3:34:27 AM","01","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E35","Observation","GOJ - Little Goose Dam Juvenile","4/21/2024","","","GOJ","4/21/2024 3:34:29 AM","02","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E35","Observation","GOJ - Little Goose Dam Juvenile","4/21/2024","","","GOJ","4/21/2024 3:34:32 AM","03","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E35","Observation","GOJ - Little Goose Dam Juvenile","4/21/2024","","","GOJ","4/21/2024 3:34:34 AM","04","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E35","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 5:43:36 AM","B1","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E35","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 5:43:36 AM","B2","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E35","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 5:43:36 AM","B3","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E35","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 5:43:36 AM","B4","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E35","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 5:43:40 AM","21","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E35","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 5:43:40 AM","22","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E35","Observation","GOJ - Little Goose Dam Juvenile","4/23/2024","","","GOJ","4/23/2024 5:43:40 AM","23","160","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E35","Observation","GRS - Lower Granite Dam Spillway","4/17/2024","","","GRS","4/17/2024 8:39:47 PM","07","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E35","Observation","GRS - Lower Granite Dam Spillway","4/17/2024","","","GRS","4/17/2024 8:39:47 PM","0B","100","Steelhead","Hatchery Reared","","","1"
"3DD.0078D46E36","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:48:31 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E37","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:47:31 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E38","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:54:47 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
"3DD.0078D46E39","Mark","DWOR - Dworshak National Fish Hatchery","1/4/2024","CLWRSF - South Fork Clearwater River","4/12/2024","DWOR","1/4/2024 12:46:37 PM","NA","0","Steelhead","Hatchery Reared","CLWRSF","4/12/2024 7:00:00 AM","1"
